region,type,amount,ind,date
16,7,224.9,5,2018-03-01
21,8,224.9,1,2017-08-01
22,8,224.1,1,2018-02-01
22,1,224,1,2018-02-01
16,1,223.8,1,2017-08-01
170,6,223.2,2,2018-02-01
16,1,223.1,1,2018-01-01
16,7,222.8,5,2018-02-01
16,7,222.6,2,2017-12-01
16,7,222.2,2,2018-02-01
16,7,222.1,5,2017-10-01
21,8,222.1,1,2018-03-01
23,7,222,5,2017-12-01
16,7,221.9,2,2018-01-01
170,6,221.9,6,2017-10-01
170,6,221.7,6,2017-11-01
170,6,221.7,6,2017-12-01
23,1,220.6,5,2018-04-01
17,6,220.4,6,2018-04-01
21,8,220.2,1,2018-04-01
170,6,220,2,2018-03-01
375,3,219.7,5,2017-11-01
16,1,219.4,1,2018-03-01
23,7,219.3,5,2017-08-01
21,8,219,1,2018-05-01
21,6,218.6,6,2018-03-01
22,8,218.3,1,2018-04-01
16,1,217.5,1,2018-02-01
375,3,217.1,5,2017-09-01
170,6,216.9,6,2018-01-01
375,3,216.9,5,2017-10-01
170,6,216.8,6,2018-07-01
170,6,216.6,6,2018-05-01
170,6,216.2,6,2018-02-01
170,6,216.2,6,2017-08-01
23,1,216.1,5,2018-03-01
170,6,211.7,6,2018-06-01
23,1,210.5,5,2017-08-01
170,6,209.7,6,2017-09-01
23,1,209.5,5,2018-01-01
16,1,208.7,5,2018-07-01
170,6,208.2,6,2018-03-01
22,1,207.9,1,2017-12-01
17,6,207.6,6,2018-02-01
23,1,207.4,5,2018-02-01
17,6,207.4,2,2018-03-01
22,1,207,1,2018-01-01
17,6,206.2,2,2018-05-01
23,1,206,5,2017-09-01
22,1,206,1,2017-11-01
23,6,205.2,5,2018-07-01
17,6,204.6,6,2017-10-01
17,6,204.2,2,2018-02-01
22,1,204.1,1,2017-10-01
170,3,203.3,5,2018-07-01
375,3,202.8,5,2018-01-01
16,1,202.2,5,2017-10-01
17,6,200,6,2017-11-01
17,6,199.8,2,2018-06-01
16,1,199.5,5,2018-06-01
23,6,199.3,5,2018-06-01
16,1,199,5,2017-09-01
16,1,198.5,5,2017-12-01
16,1,197.5,5,2017-11-01
17,6,197.4,2,2018-04-01
23,6,195.9,5,2018-05-01
17,6,195.2,6,2017-09-01
17,6,194.5,6,2017-08-01
17,6,193.4,2,2018-07-01
17,6,192.7,6,2018-01-01
22,1,192.7,1,2017-09-01
16,1,191.2,5,2017-08-01
17,6,190.1,6,2017-12-01
21,1,189.4,1,2017-10-01
16,1,187,5,2018-05-01
21,6,185.6,6,2017-11-01
21,1,184.2,1,2017-09-01
21,6,183.5,6,2017-08-01
23,6,183.4,5,2018-04-01
21,1,182,1,2018-07-01
21,6,181.1,6,2017-10-01
21,6,180.3,6,2017-09-01
21,1,180.2,1,2017-11-01
170,8,178.7,2,2018-04-01
17,6,177.8,2,2018-01-01
22,1,177.7,1,2017-08-01
16,1,176.4,5,2018-04-01
15,7,176.4,5,2017-12-01
16,1,175,5,2018-03-01
21,1,174.6,1,2018-06-01
17,6,174.1,2,2017-09-01
17,6,173.7,2,2017-10-01
170,8,173.2,2,2018-05-01
17,6,172,2,2017-12-01
21,1,171.8,1,2017-08-01
15,7,171.2,5,2017-11-01
17,6,170,2,2017-11-01
16,1,169.7,5,2018-02-01
16,1,168.5,5,2018-01-01
23,6,168.5,5,2018-03-01
21,1,167.2,1,2018-05-01
21,7,166.9,5,2018-07-01
23,6,165.5,5,2018-02-01
21,1,165.4,1,2017-12-01
170,8,165.2,2,2018-06-01
22,1,164.9,5,2018-07-01
21,1,160.7,1,2018-04-01
17,6,160.7,2,2017-08-01
21,7,160.5,5,2018-06-01
170,8,159.4,2,2017-08-01
21,7,158.8,5,2018-05-01
21,6,158,6,2018-01-01
170,3,158,1,2017-08-01
22,1,157.9,5,2018-06-01
21,1,157.9,1,2018-01-01
170,8,157.5,2,2018-07-01
15,7,157.4,5,2018-06-01
15,7,156.8,5,2018-07-01
15,7,156.6,5,2018-05-01
21,1,156.4,1,2018-03-01
170,3,156.3,5,2017-08-01
15,7,156.2,5,2018-04-01
21,6,156.1,6,2017-12-01
22,1,155.3,5,2018-05-01
21,1,154.9,5,2018-07-01
170,1,154.3,2,2017-12-01
15,7,154.1,5,2018-03-01
21,7,153.8,5,2018-04-01
170,8,152.9,2,2017-09-01
170,8,152.8,2,2017-12-01
21,1,152.1,1,2018-02-01
17,7,152,6,2018-07-01
23,6,151.9,6,2018-01-01
15,6,151.9,6,2017-12-01
170,1,151.7,2,2018-01-01
170,8,151.3,2,2017-10-01
15,7,151.1,5,2018-02-01
170,1,151.1,2,2017-11-01
21,1,150.5,5,2017-09-01
23,6,150,6,2017-12-01
22,1,149.9,5,2018-04-01
15,6,149.8,6,2017-11-01
22,1,149.7,5,2018-03-01
170,1,149.6,2,2018-02-01
170,8,149.6,2,2017-11-01
22,1,149.5,5,2018-02-01
21,1,149.2,5,2017-10-01
15,7,149.1,5,2017-09-01
170,3,148.8,1,2017-12-01
21,7,148.7,5,2017-11-01
21,7,148.6,5,2017-10-01
170,1,148.5,6,2018-05-01
21,1,148.2,5,2017-11-01
15,6,147.7,6,2017-10-01
21,7,147.6,5,2018-03-01
17,7,147.4,6,2018-06-01
170,3,147,5,2017-12-01
22,7,147,5,2017-12-01
170,1,146.7,6,2018-04-01
170,3,146.3,5,2018-01-01
21,1,145.9,5,2017-12-01
23,6,145.2,6,2017-11-01
21,7,144.3,5,2017-09-01
22,7,144,5,2018-05-01
170,3,144,1,2017-11-01
22,7,144,5,2018-07-01
17,7,143.5,6,2018-05-01
21,7,143.4,5,2018-02-01
22,1,142.7,5,2017-10-01
22,1,142.4,5,2017-12-01
21,1,142.2,5,2017-08-01
22,7,141.7,5,2018-04-01
21,7,141.6,5,2017-12-01
170,3,141.5,5,2017-11-01
170,3,141,5,2017-10-01
21,1,140.5,5,2018-06-01
17,7,140.4,6,2018-03-01
170,3,140.4,5,2017-09-01
23,6,140.3,6,2017-08-01
15,7,140.2,5,2017-10-01
17,1,140.2,2,2017-11-01
170,1,140.1,2,2018-03-01
22,1,140.1,5,2017-11-01
170,3,140,1,2017-10-01
22,7,139.8,5,2018-03-01
23,6,139.7,6,2017-09-01
170,1,139.6,6,2018-03-01
15,6,139.3,6,2017-09-01
17,3,139.2,1,2017-12-01
17,7,138,6,2018-04-01
21,7,137.6,5,2018-01-01
22,7,136.7,5,2018-06-01
15,6,136.6,6,2017-08-01
170,1,136.6,6,2017-09-01
22,7,136.4,5,2018-01-01
22,7,136.2,5,2018-02-01
170,1,136.2,6,2017-12-01
17,1,135.9,2,2017-12-01
21,7,135.6,5,2017-08-01
170,3,135.4,1,2018-01-01
170,1,135.3,6,2017-08-01
17,7,134.6,6,2018-02-01
17,1,134.6,6,2018-01-01
170,1,134.3,6,2018-02-01
22,1,134.1,5,2017-09-01
17,1,133.8,6,2017-11-01
22,7,133.8,5,2017-10-01
17,1,133.1,2,2018-01-01
170,1,133,2,2017-09-01
21,1,132.9,5,2018-05-01
170,1,132.6,6,2017-11-01
170,1,131.8,2,2017-10-01
22,7,131.6,5,2017-09-01
170,1,131.5,6,2017-10-01
22,7,131.5,5,2017-11-01
17,1,131,6,2017-12-01
17,1,130.9,2,2017-10-01
15,7,130.7,5,2017-08-01
17,1,129.8,2,2018-03-01
17,1,129.7,2,2018-02-01
17,1,129.1,2,2017-09-01
17,7,129,6,2017-12-01
22,1,128.9,5,2018-01-01
170,1,128.7,2,2017-08-01
170,3,128.7,1,2017-09-01
17,7,128.5,6,2017-09-01
17,1,127.5,6,2017-10-01
17,7,127.2,6,2018-01-01
17,1,126.7,2,2018-07-01
17,1,126.4,6,2018-06-01
16,6,126.3,6,2018-01-01
17,1,125.9,2,2017-08-01
17,1,125.7,2,2018-04-01
17,1,125.7,6,2018-03-01
170,1,125.7,2,2018-07-01
16,6,125.3,6,2017-08-01
15,6,125.2,6,2018-06-01
17,1,125.1,6,2018-07-01
15,6,125,6,2018-07-01
17,1,124.9,6,2018-05-01
170,1,124.5,6,2018-07-01
15,6,124.4,6,2018-03-01
170,1,124.3,6,2018-06-01
16,6,124.2,6,2017-09-01
170,1,124.2,6,2018-01-01
17,1,124.2,2,2018-06-01
21,1,124,5,2018-04-01
21,1,123.8,5,2018-03-01
16,6,123.1,6,2018-07-01
17,1,122.8,2,2018-05-01
17,1,122.8,6,2018-02-01
17,1,122.7,6,2018-04-01
17,7,122.7,6,2017-11-01
17,7,122.6,6,2017-08-01
17,1,122.3,6,2017-09-01
15,6,122.2,6,2018-04-01
15,6,122,6,2018-05-01
21,1,122,5,2018-01-01
17,7,121.8,6,2017-10-01
16,6,121.5,6,2017-12-01
22,1,121.3,5,2017-08-01
22,7,120.8,5,2017-08-01
21,1,120.5,5,2018-02-01
16,6,120.3,6,2018-02-01
16,6,119.8,6,2017-10-01
15,6,119.5,6,2018-02-01
17,3,119,1,2017-11-01
16,6,118.9,6,2018-04-01
16,6,117.7,6,2018-05-01
16,6,117.1,6,2018-03-01
16,6,116.9,6,2017-11-01
16,6,114.1,6,2018-06-01
170,1,114,2,2018-04-01
170,1,111.6,2,2018-05-01
170,1,111.4,2,2018-06-01
17,3,111,1,2017-10-01
17,3,110.9,1,2017-08-01
17,3,109.2,1,2017-09-01
17,1,107.2,6,2017-08-01
16,6,94.3,2,2018-03-01
23,8,94.2,5,2017-12-01
16,6,92.4,2,2018-05-01
16,6,91.7,2,2018-04-01
16,6,91.7,2,2018-02-01
16,6,90.8,2,2018-07-01
17,8,90.4,6,2018-04-01
16,6,89.9,2,2018-06-01
17,8,89.2,6,2018-05-01
16,6,88.7,2,2018-01-01
16,6,88.6,2,2017-08-01
17,8,88.6,6,2018-03-01
16,6,88.5,2,2017-10-01
23,7,88.5,6,2018-04-01
23,7,88.5,6,2018-07-01
16,6,88.3,2,2017-12-01
17,8,88.3,6,2018-06-01
17,8,88.3,6,2018-02-01
17,8,88,6,2017-11-01
23,7,87.8,6,2018-05-01
17,8,87.8,6,2017-10-01
16,6,87.6,2,2017-11-01
16,6,87.3,2,2017-09-01
23,7,87.3,6,2018-06-01
17,8,86,6,2017-12-01
17,8,85.7,6,2018-07-01
23,7,85.5,6,2018-02-01
23,7,85.5,6,2018-03-01
17,8,84.1,6,2018-01-01
23,1,82.3,2,2018-06-01
21,6,82.3,2,2017-08-01
23,7,81.7,6,2017-12-01
23,1,81.5,2,2018-07-01
17,8,81.4,6,2017-09-01
23,7,81,6,2017-11-01
21,6,80.7,2,2018-01-01
23,1,80.4,2,2018-04-01
23,7,80.3,6,2018-01-01
21,6,79.9,2,2017-09-01
21,6,79.3,2,2017-12-01
23,1,78,2,2018-03-01
23,7,77.7,6,2017-09-01
23,7,77.2,6,2017-08-01
21,6,76.4,2,2017-11-01
23,1,76.2,2,2018-05-01
22,6,76.1,2,2017-08-01
16,1,75.4,6,2017-10-01
17,8,75.3,6,2017-08-01
23,1,75.2,2,2018-02-01
21,6,74,2,2017-10-01
16,1,73.6,6,2017-09-01
22,6,73.2,2,2018-02-01
23,1,73,2,2017-08-01
23,1,72.8,2,2017-09-01
23,1,72.7,2,2017-12-01
21,6,72.5,2,2018-03-01
16,8,71.5,1,2017-08-01
23,1,71.5,2,2017-10-01
16,1,71.3,2,2017-10-01
22,6,70.8,2,2018-03-01
16,8,70.6,1,2018-07-01
16,1,70.5,2,2017-09-01
23,1,70.5,2,2018-01-01
23,1,70.4,2,2017-11-01
23,8,70,5,2018-02-01
22,6,69.9,2,2017-10-01
16,1,69.7,6,2017-08-01
16,1,69.6,2,2017-11-01
16,1,69.4,2,2017-08-01
16,1,69.3,6,2017-11-01
21,6,69.3,2,2018-04-01
375,3,69,2,2018-01-01
21,6,68.5,2,2018-02-01
16,1,68,2,2017-12-01
16,1,67.9,6,2017-12-01
375,3,67.9,2,2017-12-01
16,8,67.7,1,2018-06-01
375,3,67.6,2,2017-08-01
375,3,67.6,2,2017-11-01
22,6,67.2,2,2017-09-01
16,8,67,1,2018-04-01
23,8,67,5,2018-03-01
22,1,67,2,2018-04-01
22,1,67,2,2018-03-01
22,1,66.9,2,2018-06-01
22,8,66.9,1,2017-08-01
375,3,66.7,2,2018-02-01
16,8,66.5,1,2017-10-01
22,1,66,2,2018-07-01
375,3,65.8,2,2018-03-01
21,6,65.4,2,2018-05-01
22,6,65.1,2,2018-01-01
22,1,64.7,2,2018-02-01
375,3,64.3,6,2018-01-01
375,3,64.3,2,2017-10-01
375,3,64,6,2018-02-01
23,8,63.9,5,2018-05-01
16,8,63.7,1,2017-12-01
22,1,63.7,2,2018-05-01
23,8,63.5,5,2018-04-01
15,1,63.4,2,2018-07-01
375,3,63.3,2,2017-09-01
16,8,63.2,1,2017-09-01
22,6,63.1,2,2018-04-01
16,1,62.3,2,2018-05-01
16,1,62.3,2,2018-01-01
16,1,62.1,2,2018-03-01
16,1,62,2,2018-04-01
16,8,61.9,1,2018-03-01
16,1,61.9,2,2018-02-01
16,1,61.8,2,2018-06-01
375,3,61.4,6,2018-03-01
16,8,61.2,5,2018-06-01
23,1,61.2,6,2018-07-01
22,6,61.1,2,2017-11-01
16,1,60.8,6,2018-02-01
15,1,60.6,2,2018-03-01
15,1,60.4,2,2018-06-01
15,1,60.4,2,2018-02-01
375,3,59.9,6,2018-04-01
16,1,59.8,2,2018-07-01
16,8,59.6,1,2017-11-01
16,1,59.3,6,2018-03-01
16,1,59,6,2018-01-01
23,8,59,5,2017-09-01
16,8,58.9,5,2018-07-01
15,1,58.8,2,2018-04-01
375,3,58.8,6,2018-05-01
22,1,58.8,2,2017-11-01
22,1,58.4,6,2018-06-01
15,1,58.2,2,2018-05-01
22,1,57.7,2,2017-09-01
16,8,57.6,1,2018-05-01
22,6,57.5,2,2017-12-01
21,6,57.3,2,2018-06-01
16,8,57.2,1,2018-01-01
22,1,57.2,2,2017-08-01
22,1,57.1,2,2017-12-01
22,1,56.9,6,2018-07-01
22,1,56.7,6,2018-05-01
15,1,56.7,2,2017-08-01
22,6,56.5,2,2018-05-01
375,2,56.5,6,2018-07-01
16,8,56.3,5,2017-12-01
22,1,55.8,6,2018-03-01
375,3,55.8,2,2018-05-01
375,3,55.8,6,2017-11-01
21,6,55.7,2,2018-07-01
16,8,55.6,5,2018-05-01
22,1,55.6,6,2018-04-01
16,1,55.5,6,2018-04-01
15,1,55.4,6,2017-08-01
375,2,55,6,2017-10-01
17,3,54.9,5,2017-12-01
22,1,54.8,6,2018-02-01
15,1,54.7,2,2018-01-01
375,3,54.7,2,2018-04-01
22,1,54.7,2,2017-10-01
23,8,54.7,5,2018-07-01
375,2,54.6,6,2018-05-01
22,1,54.5,6,2017-09-01
23,8,54.4,5,2018-06-01
375,2,54.4,6,2018-06-01
15,1,54.4,2,2017-09-01
15,1,54.3,2,2017-12-01
375,2,54.2,6,2017-09-01
16,8,54.1,5,2018-04-01
15,1,54,2,2017-10-01
375,2,54,6,2017-11-01
21,1,53.9,2,2018-05-01
15,1,53.8,6,2018-04-01
375,3,53.7,6,2017-10-01
15,1,53.6,2,2017-11-01
375,2,53.5,6,2017-08-01
15,1,53.4,6,2017-12-01
16,8,53.3,5,2017-08-01
375,2,53.2,6,2018-03-01
375,2,53.1,6,2018-04-01
15,1,53.1,6,2017-09-01
375,2,53,6,2017-12-01
16,1,52.9,6,2018-05-01
22,1,52.9,6,2017-08-01
170,2,52.8,6,2018-07-01
16,8,52.7,5,2017-10-01
16,1,52.7,6,2018-07-01
16,1,52.6,6,2018-06-01
16,8,52.6,5,2017-11-01
170,3,52.5,6,2018-02-01
21,1,52.5,2,2018-04-01
16,8,52.4,5,2017-09-01
17,3,52.4,5,2017-08-01
22,1,52.4,6,2017-11-01
16,8,52.3,5,2018-01-01
23,1,52.3,6,2017-08-01
23,1,52.2,6,2017-12-01
170,2,52.2,6,2017-10-01
23,1,52,6,2018-05-01
170,3,52,6,2018-01-01
375,2,51.9,6,2018-02-01
17,3,51.9,5,2017-11-01
375,3,51.9,6,2017-12-01
23,1,51.8,6,2017-09-01
23,1,51.8,6,2018-04-01
22,6,51.7,2,2018-06-01
15,1,51.6,6,2018-02-01
15,1,51.5,6,2017-11-01
15,1,51.4,6,2018-05-01
21,1,51.4,2,2018-06-01
16,8,51.3,1,2018-02-01
15,1,51.3,6,2018-03-01
170,2,51.3,6,2017-09-01
170,2,51.3,6,2017-11-01
375,3,51.3,2,2018-07-01
16,7,51,6,2018-06-01
170,2,51,6,2018-05-01
375,2,50.9,6,2018-01-01
17,3,50.9,5,2017-09-01
170,3,50.8,6,2018-04-01
22,1,50.8,6,2017-10-01
170,2,50.7,6,2018-06-01
375,3,50.6,2,2018-06-01
375,3,50.6,6,2017-08-01
21,1,50.6,2,2018-07-01
23,1,50.5,6,2018-06-01
170,2,50.5,6,2017-08-01
23,1,50.4,6,2018-02-01
170,3,50.3,6,2018-05-01
170,2,50.3,6,2018-03-01
170,2,50.3,6,2017-12-01
17,3,50.2,5,2017-10-01
23,1,49.9,6,2018-03-01
15,1,49.9,6,2018-06-01
15,1,49.9,6,2017-10-01
23,1,49.8,6,2018-01-01
170,3,49.8,6,2018-03-01
170,2,49.6,6,2018-04-01
21,1,49.5,2,2018-03-01
22,1,49.5,6,2017-12-01
15,1,49.4,6,2018-07-01
22,6,49.4,2,2018-07-01
23,1,49.2,6,2017-11-01
170,2,48.9,6,2018-02-01
22,1,48.5,2,2018-01-01
21,1,48.4,2,2017-10-01
16,7,48.4,6,2018-07-01
170,2,48.3,6,2018-01-01
21,1,48.1,2,2017-11-01
16,7,47.8,6,2018-05-01
21,1,47.6,2,2017-08-01
22,1,47.5,6,2018-01-01
16,8,47,5,2018-03-01
16,7,46.8,6,2018-04-01
21,1,46.8,6,2017-08-01
16,8,46.4,5,2018-02-01
21,1,46.4,2,2018-02-01
21,1,46.1,6,2017-09-01
21,1,45.9,2,2017-12-01
16,7,45.7,6,2017-11-01
16,7,45.3,6,2018-03-01
16,7,45.2,6,2017-08-01
16,7,45.1,6,2018-02-01
16,7,45,6,2018-01-01
21,7,44.9,6,2018-07-01
21,1,44.6,6,2018-03-01
21,1,44.3,6,2017-10-01
21,1,44.1,2,2017-09-01
375,3,44,6,2017-09-01
16,7,43.9,6,2017-12-01
21,1,43.9,6,2017-11-01
16,7,43.7,6,2017-10-01
21,1,43.4,6,2018-05-01
170,3,43.4,6,2017-11-01
21,1,43.3,6,2018-02-01
16,7,43.1,6,2017-09-01
21,1,43.1,6,2018-06-01
21,1,42.8,2,2018-01-01
21,1,42.6,6,2017-12-01
15,8,42.4,5,2017-09-01
15,8,42.2,5,2017-12-01
21,1,42.1,6,2018-01-01
23,8,41.8,5,2017-08-01
21,1,41.8,6,2018-04-01
21,1,41.8,6,2018-07-01
21,7,41.5,6,2018-03-01
15,8,41.3,5,2017-08-01
15,8,41.2,5,2017-10-01
22,7,41.1,6,2018-02-01
170,3,41.1,6,2017-10-01
22,8,41,5,2018-01-01
21,7,40.8,6,2018-02-01
15,8,40.8,5,2017-11-01
21,7,40.8,6,2017-10-01
17,8,40.6,2,2018-05-01
22,7,40.6,6,2018-01-01
21,7,40.6,6,2018-06-01
21,7,40.5,6,2017-12-01
21,7,40.4,6,2017-11-01
22,8,40.2,5,2017-11-01
21,7,39.9,6,2018-05-01
21,7,39.9,6,2018-04-01
170,3,39.4,6,2017-12-01
17,8,39.3,2,2017-12-01
22,8,39.3,5,2017-12-01
22,7,38.8,6,2017-12-01
22,7,38,6,2018-05-01
170,3,37.9,6,2017-08-01
15,6,37.8,2,2017-08-01
17,8,37.5,2,2018-02-01
22,8,37.5,5,2017-10-01
22,7,37.3,6,2018-03-01
15,8,37,5,2018-05-01
15,8,36.9,5,2018-06-01
21,7,36.9,6,2017-08-01
21,7,36.9,6,2017-09-01
22,7,36.7,6,2018-07-01
21,7,36.4,6,2018-01-01
15,6,36.3,2,2017-10-01
22,7,36.2,6,2018-06-01
22,7,36,6,2018-04-01
15,8,35.9,5,2018-03-01
17,8,35.5,2,2018-03-01
23,6,35.4,6,2018-02-01
15,6,35.3,2,2017-11-01
15,6,35.3,2,2017-12-01
22,8,35.1,5,2017-09-01
15,6,34.9,2,2018-03-01
17,3,34.7,1,2018-01-01
15,6,34.7,2,2017-09-01
22,8,34.7,5,2017-08-01
23,6,34.6,6,2018-05-01
15,8,34.5,5,2018-04-01
15,6,34.4,2,2018-01-01
17,8,34.4,2,2018-06-01
23,6,34.2,6,2018-06-01
170,3,34.1,2,2018-01-01
15,6,33.9,2,2018-05-01
15,6,33.7,2,2018-02-01
17,8,33.7,2,2018-07-01
22,8,33.2,5,2018-06-01
23,6,33.1,6,2018-04-01
22,8,32.9,5,2018-05-01
23,6,32.8,6,2018-07-01
15,6,32.5,2,2018-04-01
170,3,32.5,2,2017-12-01
15,8,32.2,5,2018-02-01
23,6,31.9,6,2018-03-01
17,8,31.8,2,2017-11-01
23,6,31.6,2,2018-01-01
170,3,31.5,2,2017-08-01
170,3,31.4,6,2017-09-01
170,3,31.3,2,2017-11-01
23,6,31.1,2,2017-08-01
170,3,30.9,2,2018-05-01
21,8,30.6,5,2018-07-01
15,8,30.5,5,2018-07-01
17,3,29.8,1,2018-02-01
22,8,29.7,5,2018-07-01
23,6,29.6,2,2017-09-01
170,3,29.6,2,2018-04-01
17,8,29.6,2,2018-01-01
23,6,29.5,2,2017-12-01
17,8,29.5,2,2018-04-01
22,7,29.5,6,2017-08-01
22,7,29.3,6,2017-09-01
22,7,29.2,6,2017-11-01
17,3,29.1,5,2018-01-01
17,3,29,1,2018-03-01
23,6,28.9,2,2017-10-01
15,6,28.9,2,2018-06-01
23,6,28.8,2,2017-11-01
170,3,28.4,2,2017-10-01
21,8,27.7,5,2017-10-01
21,8,27.4,5,2017-11-01
170,3,27.3,2,2018-02-01
17,8,27.3,2,2017-10-01
17,3,27.1,5,2018-03-01
170,3,27.1,2,2018-07-01
170,3,27,2,2018-03-01
17,8,27,2,2017-09-01
170,3,26.9,2,2017-09-01
21,8,26.9,5,2017-09-01
21,8,26.9,5,2017-12-01
15,6,26.9,2,2018-07-01
17,3,26.6,5,2018-02-01
170,3,26.4,2,2018-06-01
22,7,26.4,6,2017-10-01
22,8,25.8,5,2018-04-01
23,6,25.2,2,2018-07-01
17,8,25,2,2017-08-01
15,7,24.9,6,2018-05-01
23,6,24.5,2,2018-05-01
15,7,24.3,6,2018-06-01
375,3,24.3,6,2018-06-01
17,3,24.1,5,2018-06-01
375,3,24,6,2018-07-01
21,8,23.8,5,2017-08-01
23,6,23.7,2,2018-06-01
375,5,23.3,1,2018-01-01
23,6,23.2,2,2018-03-01
23,6,23.1,2,2018-04-01
15,7,22.9,6,2018-07-01
23,8,22.8,2,2017-10-01
15,7,22.6,6,2018-04-01
21,2,22.6,1,2017-09-01
17,3,22.5,5,2018-05-01
21,8,22.5,5,2018-06-01
21,2,22.4,1,2017-10-01
23,6,22.3,2,2018-02-01
22,8,22.2,5,2018-03-01
21,8,22.2,5,2018-05-01
170,7,22,5,2018-06-01
17,3,22,5,2018-04-01
23,8,21.8,2,2017-12-01
375,5,21.6,1,2017-10-01
17,3,21.6,5,2018-07-01
23,3,21.5,1,2018-01-01
170,7,21.4,5,2018-07-01
23,8,21.3,2,2018-01-01
375,5,21.3,1,2018-03-01
375,5,21.2,1,2018-04-01
15,7,21.1,6,2018-02-01
375,5,21.1,1,2018-02-01
170,7,20.8,5,2018-05-01
22,8,20.8,5,2018-02-01
21,8,20.8,5,2018-04-01
23,3,20.7,1,2017-09-01
23,3,20.7,1,2017-10-01
21,8,20.7,5,2018-03-01
15,7,20.7,6,2017-12-01
22,8,20.7,2,2017-11-01
15,7,20.6,6,2018-03-01
15,7,20.6,6,2017-10-01
375,5,20.6,1,2017-09-01
23,3,20.5,1,2017-08-01
23,3,20.5,1,2017-12-01
15,7,20.5,6,2017-11-01
21,2,20.5,1,2017-11-01
22,8,20.4,2,2017-10-01
21,2,20.4,1,2017-08-01
23,3,20.3,1,2017-11-01
23,3,20,1,2018-04-01
170,7,19.9,5,2018-04-01
15,7,19.9,6,2017-09-01
23,2,19.8,1,2017-11-01
23,3,19.7,1,2018-02-01
170,7,19.7,5,2018-03-01
21,8,19.7,5,2018-02-01
375,5,19.6,1,2017-11-01
23,3,19.5,1,2018-03-01
21,3,19.4,1,2018-03-01
23,3,19.3,1,2018-07-01
23,2,19.2,1,2017-09-01
22,8,19.2,2,2018-01-01
21,3,19.2,1,2018-04-01
23,3,19.1,1,2018-06-01
15,7,19.1,6,2017-08-01
23,3,19,1,2018-05-01
21,3,19,1,2018-02-01
21,3,18.9,1,2018-05-01
170,5,18.8,1,2018-01-01
21,3,18.8,1,2018-06-01
21,2,18.8,1,2017-12-01
375,5,18.8,1,2017-12-01
23,2,18.8,1,2018-07-01
23,2,18.7,1,2017-12-01
21,3,18.7,1,2018-07-01
21,8,18.6,5,2018-01-01
22,8,18.5,2,2017-12-01
23,2,18.4,1,2017-10-01
170,7,18.4,5,2017-09-01
170,7,18.3,5,2017-10-01
170,7,18.1,5,2017-11-01
22,3,18,1,2017-12-01
23,8,17.9,2,2017-11-01
22,3,17.7,1,2018-01-01
22,8,17.7,2,2017-08-01
170,7,17.6,5,2017-12-01
375,5,17.4,1,2018-05-01
170,5,17.3,1,2018-02-01
23,8,17.2,2,2017-09-01
23,2,17.1,1,2018-01-01
23,2,17.1,1,2018-03-01
170,7,17.1,5,2018-02-01
16,2,17.1,1,2018-07-01
22,8,17,2,2017-09-01
23,2,16.9,1,2017-08-01
23,2,16.9,1,2018-02-01
23,2,16.9,1,2018-06-01
170,7,16.9,5,2017-08-01
22,3,16.8,1,2017-11-01
16,2,16.7,1,2018-06-01
170,5,16.7,1,2018-03-01
16,2,16.6,1,2017-09-01
170,5,16.6,1,2017-10-01
170,7,16.4,5,2018-01-01
170,5,16.3,1,2017-09-01
21,2,16.1,1,2018-01-01
16,2,16,1,2017-10-01
170,3,16,6,2018-06-01
170,5,16,1,2018-04-01
17,3,16,2,2018-02-01
16,2,15.9,1,2018-05-01
17,3,15.9,2,2017-09-01
170,3,15.9,6,2018-07-01
23,2,15.8,1,2018-04-01
17,3,15.8,2,2017-08-01
16,2,15.7,1,2017-08-01
17,3,15.7,2,2018-01-01
16,2,15.6,1,2018-04-01
16,2,15.6,1,2017-11-01
16,2,15.6,1,2017-12-01
21,2,15.6,1,2018-03-01
17,3,15.6,2,2017-11-01
22,3,15.6,1,2017-10-01
21,2,15.4,1,2018-06-01
375,5,15.4,1,2018-06-01
17,3,15.4,2,2017-10-01
22,8,15.4,6,2017-08-01
23,2,15.3,1,2018-05-01
22,3,15.3,1,2017-09-01
21,2,15.2,1,2018-04-01
21,2,15.2,1,2018-02-01
21,2,15.2,1,2018-07-01
17,3,15,2,2018-03-01
170,5,15,1,2017-11-01
22,8,15,6,2017-12-01
23,3,14.9,2,2017-08-01
23,3,14.9,2,2017-09-01
23,3,14.9,2,2017-10-01
22,3,14.9,1,2017-08-01
23,3,14.8,2,2017-11-01
23,3,14.8,2,2017-12-01
16,2,14.7,1,2018-02-01
16,2,14.7,1,2018-01-01
23,3,14.7,2,2018-03-01
23,3,14.7,2,2018-04-01
17,3,14.7,2,2017-12-01
16,2,14.6,1,2018-03-01
23,3,14.6,2,2018-05-01
22,8,14.6,6,2017-09-01
23,8,14.5,2,2018-05-01
23,3,14.5,2,2018-06-01
170,5,14.5,1,2017-12-01
22,8,14.5,6,2017-11-01
23,3,14.5,2,2018-07-01
22,2,14.4,1,2018-07-01
170,5,14.3,1,2018-05-01
21,2,14.3,1,2018-05-01
22,8,14.2,6,2017-10-01
15,2,14,1,2017-12-01
22,2,14,1,2017-12-01
22,2,13.8,1,2017-09-01
375,5,13.7,5,2018-01-01
15,2,13.7,1,2017-11-01
